"date","EKE_mean","EKE_median","EKE_MAD"
2015-04-13,163.065909101454,54.6701104381306,67.3750756048234
2015-04-14,180.317541008362,78.2023444959795,83.4676569415669
2015-04-15,152.335815262242,50.4313982346799,60.7634963310155
2015-04-16,253.204241554272,115.064480967685,121.065800862691
2015-04-17,202.156023256588,91.8069963575899,112.674282091169
2015-04-18,164.017365486494,39.4681342553785,54.0276506860172
2015-04-19,218.402984421382,68.7479090473913,91.0748275059108
2015-04-20,178.854672094277,40.1741184792533,55.0881515275987
2015-04-21,207.601917417357,39.0648501730608,54.7125635500577
2015-04-22,166.660941626324,42.0517793877591,56.0147106854558
2015-04-23,177.997194991883,48.687862283677,63.0585002189812
2015-04-24,185.404666152048,59.0503865377867,70.207223938792
2015-04-25,201.64435837823,56.7899300865031,77.262055725149
2015-04-26,185.300023420862,32.4809245246014,46.7325488167899
2015-04-27,197.378893292604,73.6274058230173,83.850151628253
2015-04-28,222.857876350391,74.5336379976086,96.6024226011449
2015-04-29,246.669084430437,111.867984766958,149.692471320234
2015-04-30,174.669649349479,38.2601367748344,53.0251464665733
2015-05-01,147.119845829677,46.1843112678168,61.4442665719651
2015-05-02,155.777471786667,50.0020337436951,70.0042344802759
2015-05-03,105.518278511861,63.5331136686422,82.4913793283494
2015-05-04,120.289871909508,86.7738257978394,83.0561545551731
2015-05-05,147.437929584029,65.9397999402363,89.0270072533852
2015-05-06,162.224858460174,88.1438848320916,114.810482876486
2015-05-07,138.707228308272,66.2359765831286,85.4699010921316
2015-05-08,116.417483848208,57.1010091639069,80.9075323057589
2015-05-09,155.698360696166,111.704056441144,155.972638302695
2015-05-10,160.42600168911,119.561179130895,165.082191404055
2015-05-11,168.032373406668,138.538972264237,173.470943931991
2015-05-12,101.902166358294,76.4858115675399,93.144744754192
2015-05-13,111.17502175434,104.033215865403,83.15007155309
2015-05-14,125.849752050588,113.735403355482,123.994602300127
2015-05-15,86.4434736439697,77.5494491718389,78.6539685883862
2015-05-16,79.9860732942129,72.5889189874282,63.6453604234282
2015-05-17,61.8989653081531,49.5335499869397,43.8161772544574
2015-05-18,120.343513969133,87.2972631345328,108.425375032873
2015-05-19,93.9655180071062,70.493315499542,70.0277156091685
2015-05-20,93.074552366817,84.0504707511994,58.9559479986341
2015-05-21,66.7286852873914,54.5844205756437,47.1537140424811
2015-05-22,124.810807835175,103.987575602154,105.20380966096
2015-05-23,91.6292545494406,71.9723414805146,63.6936899249141
2015-05-24,57.3787986698306,26.375735116792,32.4654749721185
2015-05-25,74.0980542270224,54.0479458029757,50.1833332200532
2015-05-26,29.7075091506416,19.7042629862844,21.0940651198589
2015-05-27,44.5932072080735,30.2726238314332,31.195076782975
2015-05-28,51.60617213212,35.9195771118058,37.9488781322401
2015-05-29,76.1910453783947,50.7583124561906,46.7725912011086
2015-05-30,71.1778566189439,53.4434810603458,46.9590120719582
2015-05-31,154.510621162882,138.494257218392,119.073216230846
2015-06-01,101.167902711846,90.3261050938546,85.2862438185203
2015-06-02,96.4298779235568,70.7513063820914,86.5055517238457
2015-06-03,75.851406928944,49.4199248811623,62.5420549993151
2015-06-04,61.9666126190766,34.8429025035555,44.1627622013266
2015-06-05,71.0019733780503,35.9233055399533,48.3205453901742
2015-06-06,96.0166117600805,55.6387456704541,72.9316697696338
2015-06-07,93.2949248832824,48.0265797356662,62.7243266564854
2015-06-08,160.515441101609,99.9509849656822,136.675074424793
2015-06-09,196.742208278702,127.720063920532,172.752887672855
2015-06-10,213.24062710874,157.7067481993,205.636751058538
2015-06-11,132.224433985082,92.1180814264727,99.0575936497279
2015-06-12,88.760100889951,65.5644520903146,78.8514239921454
2015-06-13,96.2552406634639,46.0716143353915,60.8173546788391
2015-06-14,76.9827944738172,56.0373740949018,52.047492928957
2015-06-15,69.0667070014313,47.5729996299086,47.9919004380362
2015-06-16,73.759781041345,52.7486706836686,45.5891921085354
2015-06-17,109.855942946242,60.9429479594378,68.8567380818267
2015-06-18,80.8490418048759,34.8363815629227,46.5364640110207
2015-06-19,112.455269282036,68.4806053256514,63.5763243970767
2015-06-20,125.64825785707,71.9565133624687,95.4839267555757
2015-06-21,76.3382590306431,57.8284167401877,52.7061664944098
2015-06-22,115.427216555172,70.3768896842081,86.6312070489104
2015-06-23,230.302224488214,102.226341554933,140.75414558367
2015-06-24,257.722420405363,130.346555518975,178.395093885058
2015-06-25,177.741660833821,52.2252395089898,71.5383779985342
2015-06-26,262.827631068155,100.75848564664,141.599224512706
2015-06-27,278.695851210114,91.4838167262415,122.098686312729
2015-06-28,266.807983924925,74.2002085086116,108.395000140032
2015-06-29,199.578657770755,78.126904047749,83.0672085395893
2015-06-30,232.226732994997,61.1869747674797,67.4883101400201
2015-07-01,235.760828679995,52.2401388056487,56.5877688155153
2015-07-02,278.614702436142,89.7970857677217,125.440370881695
2015-07-03,243.546895421079,84.0271923481584,72.0865865255326
2015-07-04,169.351367445306,64.0733138680336,47.1606147678441
2015-07-05,147.610191790648,33.0574497150781,30.6206398293317
2015-07-06,155.355781455955,12.6602404411308,18.1721587442618
2015-07-07,202.354713282355,34.4330959230477,46.1277309696676
2015-07-08,226.813474668747,54.1476052766882,69.3800898083692
2015-07-09,211.612946988255,53.0280891137965,70.1740860386629
2015-07-10,224.538848438296,77.1098299913674,85.4422816552138
