"date","chla_mean","o2_mean","productivity_mean","temp_mean","zos_mean","salinity_mean","mixed_layer_mean","siconc_mean","sithick_mean","u_mean","v_mean","EKE_mean","EKE_mad"
2016-09-05,0.264827686112102,347.179729926877,1.09952504823848,-1.69288554445774,-1.68722258968714,34.1014586228591,54.0523602708309,0.781952466348757,0.47406652649211,0.206903138473208,0.0911988613878185,307.354100069278,189.854894956639
2016-09-06,0.278197578722384,348.564625065501,0.890704045935375,-1.68647641369849,-1.67633230049118,34.0981514296229,55.5356588492348,0.838423034797223,0.491099518731803,0.203819986286997,0.0510610494154346,269.134981352228,156.498727719227
2016-09-07,0.287143231528561,349.963834809094,0.758737360104555,-1.69689669316275,-1.65543227318006,34.0818295498126,47.7758845742415,0.883033551443056,0.505595163419115,0.20629606293904,0.0293760217334095,263.188240733795,153.284057156317
2016-09-08,0.306504768932738,351.286222132241,1.83874736980694,-1.71209218965368,-1.66376122900671,34.0735491136147,47.8351917704429,0.743706885284735,0.460275546800943,0.160230823534864,0.0898578589060689,214.182690492552,122.236783581596
2016-09-09,0.331203903730323,351.830018206341,2.07967427300244,-1.70929585576218,-1.67886233072371,34.0833080616075,55.2603331719011,0.644228539765183,0.475442133698105,0.180012254268132,0.0994310337703238,255.848738027216,149.138749942981
2016-09-10,0.33829113986434,351.054403909823,1.80136248323976,-1.68105177607453,-1.69036340198697,34.0991954262923,63.787394580249,0.566219099848839,0.50219731175626,0.15809493990522,0.142951828491712,271.473023460953,157.111821036211
2016-09-11,0.349723965474745,350.949025968226,1.54971796365046,-1.66647010961203,-1.69715613955267,34.1116643486074,67.1188956182174,0.502663326926665,0.499184588209177,0.173986804429014,0.0929138285890925,235.961628926001,153.391806046399
2016-09-12,0.368414772356429,351.236509741806,1.68636133040233,-1.68564018088314,-1.69574347536574,34.1050252669897,62.148620502508,0.421492586108729,0.437305323146133,0.172534601468789,0.0882771567224089,228.927575741034,158.158555368984
2016-09-13,0.395492167189354,351.779311389458,2.21411572414927,-1.7078418384599,-1.6834281636314,34.0942512028291,50.3854026408331,0.356491276887594,0.39226768871858,0.167877337328496,0.0350621019297766,190.224304687216,150.40636590931
2016-09-14,0.421426226816526,352.168688518245,2.10844923010687,-1.71628619849119,-1.67308440655671,34.0769532804708,37.7852937425518,0.316203355901713,0.341814583152627,0.186770806709925,0.00639776687430628,221.137971078718,170.105761192993
2016-09-15,0.45627661540014,352.840216659918,2.77186619726623,-1.72538294016752,-1.67493034454814,34.0707383767152,36.6627808839847,0.219668441573728,0.245952196515539,0.178454616065571,0.0593640609982445,226.469267883468,181.017362485697
2016-09-16,0.497310497048425,353.423253501334,2.41494044879588,-1.72353057854893,-1.66212122015625,34.0824144031355,54.2028935840416,0.203670739934638,0.264037618353239,0.158358527525918,0.0607273033926925,195.38896265949,154.706390102594
2016-09-17,0.532192148086501,353.851757886933,2.28911470639996,-1.73278052990253,-1.65454225356762,34.0774845015182,52.0717459690233,0.17937728741623,0.216694222256489,0.17099673227079,0.0272574358130837,201.164756518596,155.614965339701
2016-09-18,0.54554455999921,353.626024199695,2.0897653113778,-1.71886606488312,-1.66394903640515,34.0778510470783,56.6064839279443,0.175973045853984,0.175105599674431,0.19285968160219,0.0606070416809818,261.329979220263,200.203054268221
2016-09-19,0.576465502744768,353.914581298828,3.23538389438536,-1.7051315001148,-1.66107798684464,34.0791792824523,59.5014180352009,0.103263861478961,0.106440518664297,0.16942014845337,0.0314624828013733,206.994425221267,160.732459559931
2016-09-20,0.611237213378999,354.410974642126,1.56989647629784,-1.70612489823227,-1.6655206760736,34.0667124553892,50.7091212150378,0.134448045475818,0.107700474328054,0.151117280130645,-0.00654356380705891,175.540387882292,114.139403050799
2016-09-21,0.640468550164525,354.980793278392,2.70190207115034,-1.71095052462036,-1.6671973407349,34.0606664176251,49.0608744254479,0.094258780664478,0.0888583717854202,0.130582977111443,0.0202196451625441,149.460793086142,94.3046770452393
2016-09-22,0.691256445355532,355.447542516197,4.10191865665157,-1.69949138510404,-1.66202525748254,34.0592826246089,53.0993260513594,0.0498476523698311,0.0489784858598397,0.170271042437769,0.0485289605301723,219.458106591282,158.677734250121
2016-09-23,0.712060694287463,355.442626208794,1.98352315622132,-1.68964341946459,-1.64079986023999,34.0632734723419,60.8032940376786,0.0386248082447264,0.0941862568772032,0.183816977413359,0.000380554753035186,229.459910108228,155.429956616203
2016-09-24,0.719143401922249,354.830794171589,3.92722168928239,-1.65690385112878,-1.64438547409176,34.0657610668023,65.3116731360535,0.130802207830839,0.110840496917566,0.198613306132928,0.0434087699784441,270.276867373033,202.666464597425
2016-09-25,0.761819000651197,355.009900721108,3.18900926156742,-1.62090831938704,-1.64892165413109,34.0687717484076,67.6234195261349,0.115736906000945,0.100938152566197,0.178686078678057,0.0268571119800753,225.845197682359,169.407039933669
2016-09-26,0.791036838801896,355.551917099371,2.26304647907978,-1.61444383232217,-1.64531997662646,34.0564861220387,54.3521913471814,0.110312619322742,0.0985470405525782,0.149885007711919,-0.0249263322315155,180.978554574306,123.073576927336
2016-09-27,0.860845253598399,356.59769756038,6.30384139607592,-1.60042558234391,-1.65420164656543,34.0482964457771,47.254681297642,0.141372870087523,0.122981346036131,0.139848083463798,0.0292121029676374,165.747084052707,125.252562759399
2016-09-28,0.96907932874633,357.696858475848,6.05505013611259,-1.58800269516534,-1.65965461425292,34.0504977320209,56.9619153006035,0.0112235607368068,0.0208583334271647,0.126310386060261,0.0295209948742679,146.934639033517,107.364869808803
2016-09-29,1.02944595493921,358.237551061118,5.50093583362858,-1.58133755304553,-1.65866821851486,34.0525528551274,60.913877270965,0.136696077219245,0.134337958431354,0.164519889332988,0.037669972299162,201.434171311178,145.360703810508
2016-09-30,1.09122331912925,358.83321362007,6.03531149829306,-1.56851730832526,-1.65673085118112,34.0540025945295,63.426609220775,0.0474234163725319,0.0483131482624091,0.168902034093293,0.0331848635565736,207.451608290377,147.188976130286
2016-10-01,1.1504793334298,359.207366571194,6.47962892055511,-1.54715286691984,-1.65350272523569,34.0583538410635,66.8861975727776,0.0768657708706866,0.118831445130387,0.165827942994522,0.0592265009286835,215.985378861343,165.275503662196
2016-10-02,1.24089020490646,359.819622505002,6.89515120954048,-1.51516353802481,-1.65462791678394,34.0595296996164,67.8404673539032,0.0379808719825143,0.092964076401236,0.137890121639378,0.0183992428345638,159.797488668329,113.741701356624
2016-10-03,1.35217354719232,360.619690313572,6.98900078564155,-1.48984331089636,-1.6520534073293,34.0566899638105,65.9652879640319,0.0159382913882534,0.045726898809274,0.149738386841478,0.00663417209236406,175.531699087678,132.452391090394
2016-10-04,1.44935819433957,361.355602357446,6.63711127711505,-1.46478897276838,-1.65075317873807,34.0522418672096,62.6591160706019,0.0140448717866093,0.0336975213140249,0.154222672531198,-0.0217171526751538,185.144066395348,136.570155981755
2016-10-05,1.55236313764642,362.160938914229,10.3800779551995,-1.44160478997488,-1.66097667149687,34.0543052117352,65.0217264448261,0.00676311981598181,0.0505735315382481,0.15732312240159,0.0539934622342529,204.077016103858,156.987571942138
2016-10-06,1.698829248911,363.216699739782,11.9017519950867,-1.39358471516977,-1.66910258478481,34.0559979128612,65.3229987071111,0.00330253876745701,0.0125707188798558,0.133064819693405,0.0171076633116575,162.010641928172,125.769028526194
2016-10-07,1.83976565192385,364.119820571527,11.8077307794152,-1.35755656963257,-1.66223777337917,34.0539446790852,61.7715667770942,NA,NA,0.164096501408278,-0.0159404640929339,213.694813739186,164.982782827809
2016-10-08,1.9915427652801,365.144028826458,13.8786713786241,-1.30978360904856,-1.64980714620366,34.0535842751363,58.7318653268853,NA,NA,0.132091192691995,-0.0219214329553841,175.011204742649,123.885506241513
2016-10-09,2.10416855753922,365.919337947194,10.0382401826905,-1.28792296488758,-1.64917947888857,34.0496036359656,52.9802997257063,NA,NA,0.0969195372089442,-0.0465644085616396,151.299943914821,81.1671257748457
