Input file,Event Number,Species Code,Call,Start time,End time,Comments
Antarc_EIE_01,Abartlett,Pm,regular-click,4/26/2016 0:02:18,4/26/2016 0:02:18,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/26/2016 10:27:04,4/26/2016 10:27:04,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/27/2016 6:15:54,4/27/2016 6:20:50,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/27/2016 6:42:52,4/27/2016 6:48:34,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/27/2016 8:15:49,4/27/2016 8:15:49,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/27/2016 13:08:31,4/27/2016 13:08:31,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/27/2016 16:17:22,4/27/2016 16:17:22,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/27/2016 19:09:53,4/27/2016 19:09:59,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/28/2016 4:09:56,4/28/2016 4:09:56,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/28/2016 9:34:23,4/28/2016 9:34:23,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/28/2016 10:23:20,4/28/2016 10:23:20,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/28/2016 19:10:49,4/28/2016 19:10:49,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/28/2016 19:57:57,4/28/2016 19:57:57,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/29/2016 19:49:16,4/29/2016 19:49:57,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/29/2016 20:05:09,4/29/2016 20:05:33,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/29/2016 20:22:14,4/29/2016 20:22:37,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/29/2016 20:37:45,4/29/2016 20:38:09,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/29/2016 23:57:02,4/29/2016 23:57:02,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/30/2016 1:57:46,4/30/2016 1:57:46,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/30/2016 2:23:12,4/30/2016 2:23:17,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/30/2016 3:21:09,4/30/2016 3:21:09,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/30/2016 4:20:22,4/30/2016 4:20:23,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/30/2016 12:59:56,4/30/2016 12:59:57,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/30/2016 19:47:47,4/30/2016 19:47:47,
Antarc_EIE_01,Abartlett,Pm,regular-click,4/30/2016 21:40:37,4/30/2016 21:40:37,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/1/2016 20:10:22,5/1/2016 20:10:22,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/1/2016 22:40:54,5/1/2016 22:40:54,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/2/2016 0:02:57,5/2/2016 0:19:23,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/2/2016 0:42:10,5/2/2016 2:33:12,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/2/2016 2:59:33,5/2/2016 3:00:51,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/2/2016 3:23:52,5/2/2016 3:23:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/2/2016 3:44:27,5/2/2016 3:44:34,
Antarc_EIE_01,Abartlett,Pm,slow-click,5/2/2016 5:14:37,5/2/2016 5:26:24,
Antarc_EIE_01,Abartlett,Pm,slow-click,5/2/2016 5:59:05,5/2/2016 5:59:17,
Antarc_EIE_01,Abartlett,Pm,slow-click,5/2/2016 6:28:22,5/2/2016 6:28:22,
Antarc_EIE_01,Abartlett,Pm,slow-click,5/2/2016 6:54:14,5/2/2016 6:58:08,
Antarc_EIE_01,Abartlett,Pm,slow-click,5/2/2016 7:30:06,5/2/2016 8:00:38,
Antarc_EIE_01,Abartlett,Pm,slow-click,5/2/2016 8:25:54,5/2/2016 8:53:11,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/2/2016 18:44:32,5/2/2016 18:44:32,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/4/2016 2:37:52,5/4/2016 2:37:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/4/2016 3:39:49,5/4/2016 3:39:50,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/4/2016 7:30:19,5/4/2016 7:31:00,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/4/2016 7:49:33,5/4/2016 7:58:16,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/4/2016 8:41:03,5/4/2016 8:45:24,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/4/2016 12:33:42,5/4/2016 12:33:43,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/4/2016 20:12:52,5/4/2016 20:26:21,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/5/2016 6:26:46,5/5/2016 6:26:46,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/5/2016 9:38:25,5/5/2016 9:38:25,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/5/2016 13:34:51,5/5/2016 13:34:51,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/5/2016 23:40:44,5/5/2016 23:48:22,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/6/2016 0:06:57,5/6/2016 0:07:54,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/6/2016 7:01:07,5/6/2016 7:13:18,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/6/2016 8:09:19,5/6/2016 9:24:53,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/6/2016 11:55:52,5/6/2016 11:55:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/6/2016 12:40:21,5/6/2016 12:40:21,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/7/2016 5:00:57,5/7/2016 5:00:57,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/7/2016 12:42:18,5/7/2016 12:42:18,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/7/2016 14:06:47,5/7/2016 14:38:19,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/7/2016 20:05:50,5/7/2016 21:26:54,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/8/2016 5:17:02,5/8/2016 5:17:02,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/8/2016 6:44:10,5/8/2016 6:44:10,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/8/2016 9:13:18,5/8/2016 9:13:18,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/8/2016 10:29:30,5/8/2016 10:29:30,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/8/2016 11:08:37,5/8/2016 11:08:37,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/8/2016 13:15:32,5/8/2016 13:15:32,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/9/2016 5:01:45,5/9/2016 5:01:45,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/9/2016 14:57:07,5/9/2016 14:57:10,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/10/2016 1:39:18,5/10/2016 1:39:21,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/10/2016 3:27:49,5/10/2016 3:27:51,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/10/2016 6:11:57,5/10/2016 6:11:57,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/10/2016 7:00:52,5/10/2016 7:00:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/10/2016 7:27:48,5/10/2016 7:28:20,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/11/2016 7:38:11,5/11/2016 7:38:11,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/12/2016 13:26:06,5/12/2016 13:26:06,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 5:20:07,5/15/2016 5:20:07,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 6:40:23,5/15/2016 6:46:03,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 7:03:28,5/15/2016 7:03:28,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 8:34:56,5/15/2016 8:34:56,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 8:51:52,5/15/2016 9:08:10,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 9:58:07,5/15/2016 9:58:07,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 10:32:26,5/15/2016 10:46:49,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 12:14:38,5/15/2016 12:14:38,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 12:30:55,5/15/2016 13:54:07,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 14:33:52,5/15/2016 14:33:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 14:57:56,5/15/2016 15:15:15,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 15:37:46,5/15/2016 15:37:46,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 16:34:16,5/15/2016 16:34:16,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 17:13:24,5/15/2016 17:13:24,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 17:30:27,5/15/2016 17:30:27,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 17:48:41,5/15/2016 17:48:41,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 19:25:43,5/15/2016 19:25:43,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/15/2016 22:47:26,5/15/2016 22:47:27,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/16/2016 6:35:16,5/16/2016 6:49:08,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/16/2016 7:27:36,5/16/2016 8:18:37,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/16/2016 11:29:53,5/16/2016 11:37:21,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/16/2016 11:54:29,5/16/2016 11:54:32,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/16/2016 12:15:53,5/16/2016 12:15:53,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/16/2016 12:33:13,5/16/2016 12:48:39,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/16/2016 13:04:39,5/16/2016 13:07:01,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/16/2016 13:36:33,5/16/2016 13:36:39,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/16/2016 15:07:37,5/16/2016 15:07:49,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/17/2016 18:46:57,5/17/2016 18:46:57,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/18/2016 17:14:17,5/18/2016 17:33:13,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/18/2016 17:50:31,5/18/2016 17:52:46,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/18/2016 18:08:14,5/18/2016 18:28:00,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/18/2016 18:43:13,5/18/2016 18:57:58,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/18/2016 19:16:08,5/18/2016 19:16:08,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/18/2016 19:55:08,5/18/2016 20:16:47,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/18/2016 20:37:03,5/18/2016 20:37:03,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/18/2016 20:54:38,5/18/2016 20:54:38,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/18/2016 23:36:55,5/18/2016 23:36:55,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/18/2016 23:55:22,5/18/2016 23:55:22,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/19/2016 0:22:36,5/19/2016 0:24:05,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/19/2016 0:40:42,5/19/2016 0:40:42,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/19/2016 1:14:30,5/19/2016 1:14:30,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/19/2016 5:24:12,5/19/2016 5:24:12,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/19/2016 10:18:52,5/19/2016 10:18:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/19/2016 19:20:15,5/19/2016 19:20:15,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/20/2016 12:58:53,5/20/2016 12:58:54,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/20/2016 21:53:37,5/20/2016 21:53:37,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 1:13:33,5/21/2016 1:14:32,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 2:51:34,5/21/2016 2:51:34,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 3:44:48,5/21/2016 3:44:48,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 5:09:15,5/21/2016 5:09:15,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 6:48:10,5/21/2016 6:48:10,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 8:24:30,5/21/2016 8:24:30,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 9:43:34,5/21/2016 9:54:24,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 10:19:40,5/21/2016 10:19:40,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 10:38:28,5/21/2016 10:38:28,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 12:14:13,5/21/2016 12:14:13,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 13:04:45,5/21/2016 13:14:36,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 14:01:52,5/21/2016 14:09:30,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 14:58:52,5/21/2016 14:58:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 16:37:02,5/21/2016 16:37:02,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 17:16:21,5/21/2016 17:16:21,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 17:41:43,5/21/2016 17:41:43,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 19:39:32,5/21/2016 19:39:32,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 21:29:32,5/21/2016 21:36:55,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 22:02:54,5/21/2016 22:27:19,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/21/2016 22:53:13,5/21/2016 23:08:32,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/22/2016 4:40:08,5/22/2016 4:40:09,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/22/2016 5:19:47,5/22/2016 5:19:53,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/22/2016 6:35:19,5/22/2016 6:35:19,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/22/2016 6:48:16,5/22/2016 6:56:06,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/22/2016 7:37:26,5/22/2016 7:52:06,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/22/2016 8:23:13,5/22/2016 8:23:42,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/22/2016 8:44:19,5/22/2016 10:00:26,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/22/2016 18:16:05,5/22/2016 18:16:05,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/23/2016 6:37:14,5/23/2016 6:37:14,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/23/2016 13:42:40,5/23/2016 13:42:40,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 0:13:43,5/24/2016 0:24:23,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 0:51:45,5/24/2016 0:52:12,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 1:36:39,5/24/2016 1:36:39,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 5:06:39,5/24/2016 5:34:45,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 5:53:30,5/24/2016 5:53:30,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 6:12:54,5/24/2016 8:06:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 8:23:39,5/24/2016 8:36:41,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 8:51:52,5/24/2016 10:07:23,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 10:22:37,5/24/2016 11:05:47,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 12:09:05,5/24/2016 12:09:05,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 12:54:24,5/24/2016 13:36:11,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 14:32:12,5/24/2016 14:32:12,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 14:52:39,5/24/2016 15:04:41,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 15:22:51,5/24/2016 15:24:10,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 15:47:17,5/24/2016 15:49:47,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 16:09:08,5/24/2016 16:09:08,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 16:27:39,5/24/2016 16:34:06,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 16:50:08,5/24/2016 17:20:06,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 17:47:03,5/24/2016 17:47:03,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/24/2016 18:56:41,5/24/2016 18:56:42,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/25/2016 1:13:10,5/25/2016 1:13:11,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/25/2016 1:29:02,5/25/2016 2:54:01,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/25/2016 3:37:39,5/25/2016 3:38:39,
Antarc_EIE_01,Abartlett,Oo,Clicks,5/25/2016 4:14:07,5/25/2016 5:36:03,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/25/2016 8:41:04,5/25/2016 8:41:04,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/25/2016 9:04:58,5/25/2016 9:08:27,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/25/2016 10:26:34,5/25/2016 10:26:34,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/25/2016 11:49:39,5/25/2016 11:49:39,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/25/2016 12:12:27,5/25/2016 12:12:27,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/25/2016 12:39:24,5/25/2016 12:39:24,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/25/2016 13:37:26,5/25/2016 13:37:26,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/25/2016 15:57:36,5/25/2016 15:57:36,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/26/2016 4:02:20,5/26/2016 4:45:37,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/26/2016 5:14:41,5/26/2016 5:32:18,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/26/2016 21:51:49,5/26/2016 21:51:49,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/31/2016 14:29:32,5/31/2016 14:29:33,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/31/2016 15:14:38,5/31/2016 15:14:38,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/31/2016 15:33:06,5/31/2016 15:33:06,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/31/2016 17:07:27,5/31/2016 17:07:27,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/31/2016 19:07:58,5/31/2016 19:21:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,5/31/2016 19:50:15,5/31/2016 19:50:15,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/1/2016 8:24:23,6/1/2016 8:24:50,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/1/2016 10:29:24,6/1/2016 10:29:24,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/2/2016 14:36:53,6/2/2016 14:36:53,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/2/2016 22:29:46,6/2/2016 22:29:47,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/8/2016 0:26:05,6/8/2016 0:26:05,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/8/2016 15:21:45,6/8/2016 15:21:45,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/9/2016 11:28:19,6/9/2016 11:28:19,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/10/2016 1:47:38,6/10/2016 1:47:38,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/10/2016 4:51:34,6/10/2016 4:51:34,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/12/2016 0:14:30,6/12/2016 0:14:30,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/12/2016 7:41:59,6/12/2016 7:41:59,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/12/2016 10:15:54,6/12/2016 10:15:54,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/13/2016 17:13:27,6/13/2016 17:14:41,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/15/2016 8:49:45,6/15/2016 8:49:45,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/21/2016 13:35:29,6/21/2016 13:35:29,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/22/2016 6:23:52,6/22/2016 6:23:52,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 0:34:59,6/26/2016 0:37:29,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 0:38:44,6/26/2016 0:42:29,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 0:51:14,6/26/2016 0:54:59,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 16:54:59,6/26/2016 17:43:44,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 17:44:59,6/26/2016 17:51:14,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 17:52:29,6/26/2016 17:53:44,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 17:54:59,6/26/2016 17:57:29,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 17:59:59,6/26/2016 18:01:14,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 18:02:29,6/26/2016 18:03:44,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 18:07:29,6/26/2016 18:09:59,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/26/2016 18:14:59,6/26/2016 18:22:29,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/27/2016 14:44:58,6/27/2016 14:44:58,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/28/2016 0:32:29,6/28/2016 0:47:29,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 3:01:14,6/29/2016 3:13:44,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 3:17:29,6/29/2016 3:33:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,6/29/2016 3:28:39,6/29/2016 3:29:21,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 4:01:14,6/29/2016 4:21:14,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 4:28:44,6/29/2016 4:43:44,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 4:46:14,6/29/2016 4:47:29,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 7:11:14,6/29/2016 7:24:59,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 7:26:14,6/29/2016 7:34:59,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 7:42:29,6/29/2016 7:44:59,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 7:46:14,6/29/2016 7:47:29,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 7:48:44,6/29/2016 7:54:59,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 7:56:14,6/29/2016 7:57:29,
Antarc_EIE_01,Metcheverry,Gm,Clicks,6/29/2016 8:34:59,6/29/2016 8:36:14,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/2/2016 20:02:04,7/2/2016 20:02:26,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/3/2016 16:06:42,7/3/2016 16:06:42,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/3/2016 17:30:33,7/3/2016 17:30:33,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/4/2016 3:36:31,7/4/2016 3:36:31,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/4/2016 18:10:40,7/4/2016 18:10:40,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/6/2016 20:46:14,7/6/2016 20:51:14,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/6/2016 20:54:59,7/6/2016 20:56:14,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/6/2016 20:58:44,7/6/2016 20:59:59,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/6/2016 21:27:29,7/6/2016 21:43:44,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/6/2016 21:48:44,7/6/2016 21:49:59,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/8/2016 6:28:26,7/8/2016 6:35:55,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/9/2016 1:11:12,7/9/2016 1:11:12,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/9/2016 2:05:52,7/9/2016 2:05:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/10/2016 4:29:20,7/10/2016 4:29:20,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/10/2016 6:47:59,7/10/2016 6:47:59,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/12/2016 1:36:04,7/12/2016 1:36:04,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/12/2016 23:56:10,7/12/2016 23:56:10,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/13/2016 7:49:52,7/13/2016 7:49:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/13/2016 11:28:35,7/13/2016 11:28:35,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/13/2016 17:59:44,7/13/2016 17:59:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/13/2016 19:04:43,7/13/2016 19:04:43,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/13/2016 21:32:16,7/13/2016 21:32:16,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/14/2016 6:03:22,7/14/2016 6:03:22,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/14/2016 19:52:57,7/14/2016 19:52:57,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/15/2016 1:17:49,7/15/2016 1:17:50,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/15/2016 11:46:34,7/15/2016 11:46:34,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/16/2016 5:30:05,7/16/2016 5:30:05,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/16/2016 23:12:18,7/16/2016 23:12:19,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 3:05:42,7/17/2016 3:05:42,
Antarc_EIE_01,Abartlett,Oo,Clicks,7/17/2016 4:34:40,7/17/2016 4:34:41,
