date,Site,BW29,BW37,BW58,Gm,Pm,Oo,Bp,Bm,Mn,temperature_0,salinity_0,EKE_0,chla_0,productivity_0,o2_0,EKE_mad_0,SSH,mixed_layer,ice_conc,ice_thickness,FSLE
3/5/2014,EI,0,0,0,0,0,0,13.6100078,30,0,1.015615035,33.96500838,57.61385169,0.942713092,10.26473709,342.1904246,1.10246931,-1.643886054,29.1211991,0,0,-0.03621579
3/6/2014,EI,0,0,0,0,0,0,12.12624229,480,0,1.051578041,33.94026631,33.77996952,0.963058318,10.16714946,342.3924357,2.214834214,-1.648814793,26.24482946,0,0,-0.036185282
3/7/2014,EI,0,0,0,0,0,0,12.11445609,920,0,1.041820839,33.91857668,27.95963212,1.022791609,12.99218575,342.6620229,3.793276315,-1.664326911,27.31733697,0,0,-0.036637028
3/8/2014,EI,0,10,0,0,0,0,13.8530135,825,0,1.04004728,33.90096302,14.97808948,1.031175807,9.056641797,342.6073685,1.54536821,-1.669338494,26.82795102,0,0,-0.03598469
3/9/2014,EI,15,25,0,0,0,0,14.24288678,1335,5,1.025450711,33.903012,47.03176752,0.968968143,9.609051426,342.269043,9.863289124,-1.667317728,27.67156991,0,0,-0.035516366
3/10/2014,EI,0,5,0,0,0,0,18.49284752,285,10,1.037860407,33.90121359,14.87580998,0.929270734,8.630536636,342.166865,16.77730864,-1.674855795,24.97613143,0,0,-0.034734585
3/11/2014,EI,0,0,0,0,0,0,14.77127421,395,0,1.056919654,33.90690305,75.99262163,0.860153926,5.182767431,341.7507604,2.635304275,-1.661220562,24.11071363,0,0,-0.03505672
3/12/2014,EI,0,5,0,0,0,0,14.10750961,870,0,1.02628779,33.90689226,7.958020257,0.838737736,8.426150779,341.5009104,10.64613383,-1.658842301,23.68454438,0,0,-0.036154069
3/13/2014,EI,0,0,0,0,0,0,13.30409759,540,0,0.903702784,33.90316473,18.10378647,0.85749167,9.052095791,341.4771525,11.83614555,-1.669028945,27.21488215,0,0,-0.03774784
3/14/2014,EI,10,0,0,0,0,0,12.81839669,590,0,0.799282398,33.8944016,1.402432666,0.865762961,10.96935177,341.7984467,23.06931228,-1.675474886,26.8584696,0,0,-0.03816788
3/15/2014,EI,15,0,0,0,0,0,12.63169581,675,0,0.745353575,33.90016738,18.08313235,0.865767395,10.35659325,342.4767151,67.48079201,-1.666171099,27.26937938,0,0,-0.038492291
3/16/2014,EI,0,0,0,0,0,0,14.78811984,750,35,0.706052713,33.89946973,50.46324259,0.866781461,9.062618454,343.0778885,5.343310347,-1.650815932,25.66715758,0,0,-0.041694417
3/17/2014,EI,0,5,0,0,0,0,14.37751789,1095,0,0.692732691,33.88059183,110.1811604,0.851091611,6.953859488,343.374972,0.950933477,-1.648917244,21.62454489,0,0,-0.041014812
3/18/2014,EI,0,0,0,0,0,0,18.71441657,1135,250,0.716045343,33.86371961,65.20176138,0.838615904,7.995040794,343.6903203,10.24571218,-1.645592919,15.62765752,0,0,-0.040374642
3/19/2014,EI,0,30,20,0,0,0,19.6050616,1255,5,0.694307446,33.8572125,72.17559956,0.801748514,4.743511359,343.6384608,5.226955204,-1.636234629,17.5710327,0,0,-0.039282389
3/20/2014,EI,0,0,0,0,0,0,13.7848269,470,0,0.710871145,33.83622006,56.8554759,0.732504154,5.526515504,343.0384013,2.759375144,-1.642344868,17.39446137,0,0,-0.039491794
3/21/2014,EI,0,10,0,0,0,0,13.84724799,430,140,0.674128606,33.84441654,16.48425355,0.721132055,6.187728465,342.8847478,1.218056996,-1.673303718,20.37001607,0,0,-0.04219157
3/22/2014,EI,0,10,0,0,0,0,15.28173907,505,0,0.618269268,33.85486922,21.50740985,0.713842094,4.895533085,342.7301636,7.115035967,-1.6842119,24.62189862,0,0,-0.043310737
3/23/2014,EI,0,0,0,0,0,0,17.65492576,130,0,0.580637332,33.86253147,114.1536938,0.691856963,6.957389613,342.4315745,2.41519277,-1.693724956,27.76966493,0,0,-0.043674003
3/24/2014,EI,0,0,0,0,0,55,18.17134759,205,65,0.522863179,33.85848792,81.18925177,0.689080705,5.310801049,342.5284119,7.837980244,-1.706392319,27.53750636,0,0,-0.042178666
3/25/2014,EI,20,0,0,0,0,0,17.40407637,90,0,0.498232125,33.85369219,49.447223,0.695044344,7.003397644,342.864446,11.96644027,-1.722094094,27.84814122,0,0,-0.042436961
3/26/2014,EI,0,0,0,0,0,0,13.84365435,175,0,0.51020759,33.86379591,7.317794593,0.706154292,7.993428091,343.1497269,7.936338555,-1.712877511,29.50377048,0,0,-0.041162712
3/27/2014,EI,5,0,0,0,0,0,4.165467731,185,0,0.509663487,33.87119658,18.03946692,0.718568961,8.488185545,343.6450526,10.16746084,-1.696105402,32.70167435,0,0,-0.039315937
3/28/2014,EI,0,0,0,0,0,0,15.33112442,370,0,0.521377363,33.85884745,81.99980713,0.721162568,7.50952069,344.2325134,16.49130119,-1.68591222,30.42041552,0,0,-0.036550646
3/29/2014,EI,25,10,0,0,0,0,21.3848591,45,0,0.521706964,33.85317977,120.8263239,0.723036098,6.835912784,344.7425868,1.118893051,-1.677430251,28.32226814,0,0,-0.034517776
3/30/2014,EI,10,0,0,0,0,0,16.83268512,5,0,0.534341627,33.8460622,38.32154296,0.719203832,6.261188865,345.1300964,13.38599965,-1.682073421,22.48560289,0,0,-0.033311025
3/31/2014,EI,0,0,0,0,0,0,14.34429426,560,0,0.468154826,33.85412772,11.98881449,0.729789294,7.018781006,345.6514308,3.7753739,-1.681626546,28.0476015,0,0,-0.031668752
4/1/2014,EI,0,0,0,0,0,0,15.13941954,95,0,0.39069885,33.88159433,61.02703049,0.777399647,7.670786579,346.2065023,5.926916708,-1.700783448,34.6374199,0,0,-0.030981521
4/2/2014,EI,0,0,0,0,0,0,19.87348574,135,0,0.36290259,33.90254312,52.75763047,0.845108432,7.247050941,346.7747192,17.11285258,-1.716594218,38.46967304,0,0,-0.030706986
4/3/2014,EI,5,0,0,0,0,0,16.14718778,705,0,0.340908336,33.91327921,57.05440757,0.881782822,5.642889738,347.1742503,21.01679471,-1.725852229,40.17870957,0,0,-0.029736079
4/4/2014,EI,0,0,0,0,0,15,18.2236687,1120,0,0.290945177,33.92119214,62.72392225,0.894293653,6.685764492,347.587499,5.969507277,-1.739714172,40.83594772,0,0,-0.029701868
4/5/2014,EI,0,0,0,0,0,0,19.97325201,795,30,0.237989461,33.91446738,41.73847854,0.886731026,4.081667205,347.9166514,1.885034342,-1.740004092,37.28054102,0,0,-0.029498334
4/6/2014,EI,0,0,0,0,0,0,14.9886291,730,0,0.231826465,33.90987884,89.29191925,0.897207032,4.737244964,348.2725932,2.091800689,-1.72928338,37.39062562,0,0,-0.030904831
4/7/2014,EI,0,0,0,0,0,0,22.27836178,1075,0,0.232014808,33.89508811,50.594124,0.934832846,5.409478267,348.85009,2.092422449,-1.706664807,35.25541977,0,0,-0.033279406
4/8/2014,EI,10,0,0,0,0,0,19.72164819,720,0,0.246705546,33.88934402,33.49118031,0.966281633,5.714498599,349.3815536,10.67409802,-1.698852066,35.60529263,0,0,-0.034024047
4/9/2014,EI,0,0,0,0,0,0,22.86399914,985,0,0.247275807,33.88036297,39.8517468,0.949149415,3.389288922,349.5043793,13.41039261,-1.694174017,31.236786,0,0,-0.034390991
4/10/2014,EI,25,0,0,0,0,0,21.10486248,740,0,0.265942672,33.87869527,58.705643,0.881545469,2.295258224,349.366183,19.09946134,-1.697184447,25.85026864,0,0,-0.037276169
4/11/2014,EI,0,0,0,0,0,0,17.73891884,100,0,0.258524057,33.85684166,33.56663729,0.813585271,2.659043521,349.3201675,11.75256069,-1.697249839,17.51326548,0,0,-0.04049711
4/12/2014,EI,0,0,0,0,0,0,17.68941972,805,0,0.2358863,33.87409548,8.508209992,0.807834802,5.369350612,349.5476913,24.7364097,-1.71313473,29.81549518,0,0,-0.040473566
4/13/2014,EI,0,0,0,0,5,0,16.99943778,765,0,0.221928004,33.89251562,11.36239495,0.830059464,5.397303104,349.6359838,16.44398216,-1.723613481,37.5617472,0,0,-0.044926909
4/14/2014,EI,0,0,0,0,0,0,19.25713058,870,0,0.212013849,33.90828716,11.91990955,0.866786311,7.19994537,349.9705098,27.522036,-1.741072245,41.43650808,0,0,-0.045094364
4/15/2014,EI,0,0,0,10,0,0,13.92324375,725,0,0.193383607,33.91064151,4.009608432,0.911148757,7.325750073,350.5621363,6.023153265,-1.736420354,42.37168276,0,0,-0.044981619
4/16/2014,EI,0,0,0,0,0,0,12.27137472,595,45,0.154490818,33.89381262,57.10675886,0.882370919,3.729872068,350.5047277,0.220400863,-1.712273677,38.55250889,0,0,-0.044247416
4/17/2014,EI,0,0,0,10,0,0,12.44578444,400,0,0.109136825,33.87506569,14.45860617,0.83746404,4.765661776,350.3661118,13.92406084,-1.7104709,28.3833051,0,0,-0.044162056
4/18/2014,EI,0,0,0,0,0,0,15.27278289,385,0,0.053580931,33.86740319,28.51369644,0.80641329,4.249702752,350.1810404,12.31275444,-1.719746345,30.33103994,0,0,-0.040613159
4/19/2014,EI,70,10,0,0,0,0,17.44437317,480,0,0.022938604,33.85724498,33.8676086,0.750288206,3.31994758,349.7598801,14.83140109,-1.710536293,30.1326698,0,0,-0.040024042
4/20/2014,EI,65,0,0,5,0,0,20.21231866,0,0,-0.00259231,33.85421486,19.24139927,0.718301053,5.320033312,349.6310603,15.28954169,-1.70458955,33.70769535,0,0,-0.034613155
4/21/2014,EI,45,0,0,0,0,0,20.6351935,455,0,-0.058001715,33.85196969,0.252132248,0.711585412,5.11443005,349.8017171,2.943304809,-1.700210137,34.14585383,0,0,-0.030544066
4/22/2014,EI,120,0,0,0,0,0,17.11005759,145,100,-0.124476261,33.84732652,0.394730077,0.701988712,4.045146922,350.0590159,3.670259057,-1.695205109,34.63088038,0,0,-0.026621192
4/23/2014,EI,155,0,0,0,125,0,18.2995213,220,0,-0.157472873,33.8447979,3.257548771,0.668409621,3.48644047,350.1504211,6.081517676,-1.690845316,35.11917661,0,0,-0.025852168
4/24/2014,EI,80,10,0,0,80,0,13.19480928,220,0,-0.157697838,33.84650917,3.342406933,0.643176012,3.744220585,350.3479691,7.019641789,-1.693175625,35.21509181,0,0,-0.024373644
4/25/2014,EI,0,0,0,0,235,0,14.67339762,595,0,-0.147333752,33.84852573,7.259014919,0.636380479,3.128540834,350.536878,1.527473531,-1.698753969,34.77257351,0,0,-0.023808702
4/26/2014,EI,0,0,0,0,220,0,14.36661222,335,40,-0.16130251,33.84418776,0.926876563,0.608482306,1.38099359,350.2978083,10.67112505,-1.713520572,33.61940963,0,0,-0.022783777
4/27/2014,EI,0,0,0,0,145,0,17.11136725,460,20,-0.166304057,33.83935928,5.950884271,0.584448973,2.22518002,349.9968135,2.63639617,-1.707876824,31.51908208,0,0,-0.022779111
4/28/2014,EI,5,0,0,0,1020,0,17.17752169,905,0,-0.153883897,33.84104873,7.168879875,0.600310624,3.200683862,350.19148,0.224169217,-1.69959323,32.32455268,0,0,-0.023743742
4/29/2014,EI,5,0,0,0,270,0,18.3762413,320,0,-0.187539709,33.84087424,2.197332889,0.601538017,2.748028795,350.3264643,7.16859134,-1.694263389,33.58235141,0,0,-0.024821797
4/30/2014,EI,0,0,0,0,225,0,19.41949706,980,0,-0.213279892,33.83941375,5.617162517,0.588098789,2.7395974,350.4323629,12.96997403,-1.699854811,32.94146265,0,0,-0.025551079
5/1/2014,EI,35,0,0,0,290,0,15.82940419,1005,0,-0.228080497,33.83326642,29.65190971,0.545828099,1.6661657,350.0011393,26.56652242,-1.698688569,33.95620309,0,0,-0.024110591
5/2/2014,EI,0,0,0,0,885,0,18.07459461,875,0,-0.209131118,33.83806226,28.38995733,0.529137048,2.859437605,350.0435791,3.728295007,-1.692829019,34.52188567,0,0,-0.024046125
5/3/2014,EI,15,0,0,0,920,0,14.28065405,1075,0,-0.178781769,33.8401113,11.36447562,0.533767583,2.757756124,350.3114548,11.01685124,-1.682313214,34.06192792,0,0,-0.02235681
5/4/2014,EI,0,0,0,0,870,0,16.04789632,480,0,-0.121311056,33.84101598,32.56863135,0.503003945,1.439881335,350.165362,3.134210608,-1.675647104,35.10500727,0,0,-0.023720467
5/5/2014,EI,0,0,0,10,1000,0,16.70304692,530,0,-0.090250188,33.8385964,1.16103106,0.488107063,2.199784865,350.4351959,1.584555542,-1.687728067,33.50387532,0,0,-0.024153925
5/6/2014,EI,0,0,0,0,325,0,21.46952037,1380,0,-0.083218724,33.83322315,0.412434151,0.49861003,1.913501243,350.8824488,5.359982506,-1.696676532,30.26455349,0,0,-0.024617133
5/7/2014,EI,0,0,0,0,555,0,21.65480854,1200,0,-0.086383929,33.83446576,28.99981465,0.50539846,2.125050654,351.2812347,13.83944545,-1.708515533,30.75502941,0,0,-0.024910175
5/8/2014,EI,0,10,0,15,25,0,21.17122704,1075,0,-0.116152556,33.83763749,5.708885019,0.507068093,2.4086155,351.3328247,10.02136714,-1.708709546,34.14694377,0,0,-0.025481879
5/9/2014,EI,0,40,0,0,75,0,21.54973359,1045,0,-0.11862717,33.83199155,10.38312255,0.481214737,1.120928422,350.7857615,4.429582437,-1.702930648,32.57415053,0,0,-0.025849833
5/10/2014,EI,0,0,0,0,650,0,15.34328123,1130,205,-0.112830399,33.82597487,12.00430076,0.467849173,1.907476425,350.7340037,1.186589116,-1.710736842,29.92013008,0,0,-0.026101265
5/11/2014,EI,0,30,0,0,400,0,14.07341565,1165,0,-0.10230936,33.82558226,7.262780656,0.47449404,1.698817641,351.0305354,1.00146362,-1.722599826,28.98386579,0,0,-0.025278328
5/12/2014,EI,0,15,0,5,400,0,14.99331687,675,0,-0.093985654,33.82209415,15.6214162,0.449010772,0.764103507,350.9661026,2.728811451,-1.722469029,29.68906146,0,0,-0.02371327
5/13/2014,EI,0,35,0,0,245,0,12.01502294,490,0,-0.122336477,33.81282948,0.427489805,0.431580397,1.6623362,351.1501083,7.361936679,-1.725967763,29.14299807,0,0,-0.025308048
5/14/2014,EI,0,10,0,0,700,0,17.2237697,960,0,-0.170897529,33.81207725,16.13609715,0.438122161,1.494942615,351.5639826,3.069272298,-1.714828502,29.05144251,0.000671407,0.001559835,-0.025630305
5/15/2014,EI,0,15,0,0,320,0,13.62356894,760,310,-0.25391485,33.82357627,25.99259067,0.443015337,1.612323165,351.9517136,1.502816525,-1.7047247,32.64281733,0.003623788,0.01356821,-0.02645528
5/16/2014,EI,0,10,0,0,200,35,12.83708208,670,55,-0.343299207,33.83438871,10.4370995,0.449113304,1.706289291,352.3050105,1.381011946,-1.708221252,35.00473206,0.004790316,0.024878035,-0.026696144
5/17/2014,EI,10,0,0,0,280,0,15.35678,710,75,-0.379173277,33.84062326,6.992807281,0.444403805,0.964907805,352.4917704,4.932513825,-1.713099853,34.21888033,9.53703420236707e-05,0,-0.027025807
5/18/2014,EI,0,0,0,0,10,0,19.94416972,70,0,-0.362133486,33.84878695,11.64354994,0.434396811,0.97977971,352.7371902,0.099505345,-1.716823111,32.92947339,0,0,-0.025528254
5/19/2014,EI,30,10,0,20,160,0,17.99856468,145,0,-0.350027229,33.85799705,6.468210992,0.4277634,0.928988864,353.0245082,3.067201399,-1.719449884,33.99544127,0,0,-0.024836494
5/20/2014,EI,0,0,0,25,180,0,10.10430713,20,0,-0.352020524,33.86136507,0.148896567,0.418316794,0.801046332,353.3963216,5.48603364,-1.723020548,32.69186493,0,0,-0.02308632
5/21/2014,EI,0,0,0,40,180,0,11.77074072,125,30,-0.352433832,33.8685806,2.392818217,0.410991127,0.947354133,353.8440221,8.827697674,-1.733316181,34.61126129,0.000456188,0.001247762,-0.021799751
5/22/2014,EI,5,5,0,45,0,0,12.77137729,155,0,-0.395166721,33.87198121,18.50099789,0.407512896,0.977689023,354.1584727,3.019561323,-1.711953226,39.03753528,0.003742605,0.016937773,-0.021095766
5/23/2014,EI,0,0,0,0,25,0,11.94836431,505,0,-0.501271729,33.8674906,16.38012174,0.4037881,1.262042637,354.3371099,1.848432974,-1.695002373,38.25604323,0.009641124,0.071958286,-0.019691304
5/24/2014,EI,0,0,0,15,65,0,12.11282493,0,0,-0.639405479,33.87372513,9.255911008,0.405165362,1.238445719,354.5539856,2.273309461,-1.687900283,40.81414871,0.015173966,0.152516251,-0.020829395
5/25/2014,EI,5,15,0,10,90,0,15.20185014,0,0,-0.72896771,33.85751754,44.60869933,0.391282802,0.375796638,354.50059,5.31112755,-1.670517809,37.51814935,0.010975247,0.080662425,-0.021696557
5/26/2014,EI,0,0,0,20,20,0,14.79225132,0,25,-0.728742748,33.84225826,27.28311072,0.367299773,0.40328185,354.2987671,4.947835976,-1.664568887,34.18727185,0.00042302,0.001119012,-0.022003649
5/27/2014,EI,0,0,0,0,405,0,19.42329259,0,145,-0.762471802,33.82734773,30.82470409,0.354039706,0.483995199,354.1731288,12.70954062,-1.646589115,29.82203491,0.053303848,0.085233835,-0.022051057
5/28/2014,EI,0,0,0,20,140,0,14.19157403,0,500,-0.853075155,33.81072614,8.959620319,0.342773316,0.460983977,353.8941396,18.92612965,-1.646314452,26.16526329,0.017627756,0.043953289,-0.021716793
5/29/2014,EI,25,0,0,0,170,0,14.08916509,0,275,-0.824483675,33.801974,39.09113771,0.332139296,0.643021961,353.3834305,13.43420439,-1.634383896,27.04703036,0.00451955,0.014777383,-0.023547134
5/30/2014,EI,0,15,0,0,110,0,14.09110292,0,215,-0.868634366,33.80466608,16.54502315,0.328863785,0.67819045,353.3486201,6.319720073,-1.635367026,27.00343251,0.002432954,0.011417513,-0.024221304
5/31/2014,EI,5,10,0,0,190,120,16.85356579,0,535,-0.91654145,33.82400186,7.082785555,0.327423861,0.69510828,353.1921361,5.442852196,-1.631164191,32.85535692,0.016199061,0.214970201,-0.023717214
6/1/2014,EI,0,0,0,0,105,0,17.24769051,0,85,-1.003001259,33.82996398,6.16747114,0.323634245,0.602348131,352.7594757,2.729630258,-1.627613148,32.13054228,0.022475792,0.293380971,-0.024424527
6/2/2014,EI,0,0,0,0,330,0,16.19650903,0,0,-1.027077747,33.83749553,18.83514866,0.313088211,0.414694893,352.214002,3.611956417,-1.631066099,37.31868914,0.024291643,0.247483312,-0.024032076
6/3/2014,EI,25,0,0,0,390,0,17.00083007,0,0,-1.08613368,33.84500512,27.67279941,0.306496051,0.488357852,352.3533452,6.683169503,-1.635264575,41.75913245,0.03362404,0.282356158,-0.022596066
6/4/2014,EI,0,0,0,0,0,0,19.54838493,0,20,-1.14852223,33.8464765,14.20633977,0.308335699,0.730733092,352.6344172,1.355444195,-1.644701331,40.16781028,0.041704088,0.341022543,-0.020627922
6/5/2014,EI,0,0,0,65,610,0,19.8352356,0,145,-1.233302652,33.83932656,26.62340639,0.310097424,0.474434587,352.9768346,1.134216744,-1.648753752,30.1653682,0.030998631,0.257205637,-0.018037527
6/6/2014,EI,10,0,0,0,115,0,19.07084942,400,0,-1.264661725,33.8357951,7.088900327,0.302945644,0.206584456,353.3319626,3.30495699,-1.644753652,27.29444828,0.015026127,0.106820434,-0.018451881
6/7/2014,EI,0,10,0,0,80,0,16.19852218,620,405,-1.27967683,33.83101008,33.314943,0.296337344,0.301867746,353.6605555,15.26576558,-1.644247913,26.11403577,0.037777939,0.097240139,-0.019125997
6/8/2014,EI,0,0,0,0,30,0,14.9716438,865,510,-1.269433076,33.84666168,54.18965956,0.294323956,0.424990254,354.1429342,17.24727643,-1.644141101,33.60851017,0.03521727,0.22644734,-0.02003164
6/9/2014,EI,20,0,0,0,0,0,17.22325236,1070,580,-1.256447885,33.86510356,32.88537881,0.291758249,0.473158722,354.1626511,51.99782291,-1.641603701,40.59724908,0.070833188,0.438954261,-0.021694735
6/10/2014,EI,100,0,0,0,80,0,13.80631067,1250,95,-1.275020583,33.87211192,39.29408324,0.288226729,0.349532937,354.1037547,118.5613158,-1.650229532,40.070805,0.091821194,0.425606962,-0.02378813
6/11/2014,EI,85,0,0,15,50,0,9.886764861,395,0,-1.310324387,33.86224788,5.82181192,0.277346669,0.118940013,354.0325139,90.82577978,-1.659875573,35.35678503,0.085083969,0.363295603,-0.024483984
6/12/2014,EI,0,0,0,0,5,0,12.92095866,0,0,-1.41879938,33.83472677,35.58428624,0.268610625,0.240038997,354.9199371,23.14887618,-1.674164775,23.35756028,0.075677568,0.342108645,-0.024400186
6/13/2014,EI,0,0,0,0,0,0,11.89876947,0,0,-1.353805423,33.85169724,48.8088977,0.265711183,0.307495116,355.1796112,12.52299847,-1.676244393,32.56543125,0.061054731,0.34500085,-0.025009232
6/14/2014,EI,0,0,0,0,0,0,9.408489537,0,55,-1.346501902,33.87176296,52.44234195,0.26076822,0.336361293,354.8607051,21.63907273,-1.681240706,39.79177849,0.078338289,0.45642611,-0.025360812
6/15/2014,EI,0,0,0,0,0,0,8.312376759,0,165,-1.348688775,33.88666248,19.44824773,0.255327286,0.36289575,354.4001007,3.482630515,-1.676830779,43.309037,0.116171159,0.476737266,-0.025967266
6/16/2014,EI,0,0,0,0,5,0,9.894381343,0,0,-1.378065021,33.85863983,3.218832325,0.244941449,0.131175512,354.0081355,14.83787026,-1.668839293,36.36716552,0.095165977,0.369323012,-0.027239077
6/17/2014,EI,0,0,0,60,0,0,9.904288519,0,0,-1.424496753,33.82971281,35.74157565,0.238313908,0.287499183,354.5860392,5.884515366,-1.663821174,28.80293461,0.043610385,0.193052179,-0.027795919
6/18/2014,EI,0,0,0,45,10,0,11.10132012,0,0,-1.436854136,33.8487869,60.38509562,0.238540815,0.272779249,355.5174332,6.750807224,-1.660376942,37.31214952,0.030196617,0.136759678,-0.027479773
6/19/2014,EI,60,0,0,45,5,0,12.09358935,0,10,-1.451283282,33.848122,10.38194795,0.235890795,0.19762468,356.1972427,12.38207772,-1.654039993,37.40479492,0.028527731,0.100747999,-0.026741821
6/20/2014,EI,90,0,0,100,0,0,9.255354306,0,0,-1.426296471,33.83296076,39.90730364,0.227937804,0.090260698,356.6183701,22.12808121,-1.640997693,33.99435133,0.007929872,0.014534714,-0.02701283
6/21/2014,EI,145,0,0,85,5,0,6.697950486,0,0,-1.387257195,33.86011154,134.5414447,0.219539788,0.210123641,356.5037511,15.37679733,-1.644825585,46.81212585,0.015813765,0.153235615,-0.027527318
6/22/2014,EI,60,0,0,45,0,0,7.242819051,0,0,-1.388533738,33.89129494,150.0605213,0.215060223,0.122923763,356.973114,9.386139512,-1.66304296,55.73879024,0.031882033,0.268535635,-0.027826209
6/23/2014,EI,115,0,0,60,0,0,7.117249977,0,0,-1.404820159,33.88596532,90.54053077,0.211669757,0.11221623,358.3424174,20.69617208,-1.661331739,46.39794605,0.013498152,0.055033927,-0.026729417
6/24/2014,EI,160,0,0,110,0,30,3.585750833,0,95,-1.428567049,33.87595972,30.40026322,0.210734424,0.258911852,359.5197856,14.71982186,-1.653989854,41.23813774,0.005346763,0.011584987,-0.029007583
6/25/2014,EI,130,0,0,5,0,0,7.52921375,580,0,-1.479006294,33.87008476,4.236498119,0.210440171,0.245998102,359.9630483,18.93155386,-1.645743322,37.84949314,0.009506222,0.088480202,-0.028877052
6/26/2014,EI,135,0,0,30,0,0,10.76359625,845,65,-1.488235096,33.85921781,7.071337417,0.208140045,0.213196711,360.4940008,20.8327805,-1.648498705,35.59112338,0.007768576,0.064851832,-0.029294726
6/27/2014,EI,90,0,0,85,65,0,10.52703431,1245,70,-1.493372663,33.8656923,11.52086706,0.207514301,0.356963699,360.8341039,8.556942525,-1.657268422,45.27530094,0.026915963,0.319065566,-0.028049885
6/28/2014,EI,45,0,0,10,85,0,9.032267014,755,35,-1.504626148,33.85489082,1.584322243,0.205700414,0.299343194,360.8185374,10.84405917,-1.658081521,43.17061349,0.034480193,0.306035253,-0.02740165
6/29/2014,EI,185,0,0,75,0,0,8.595686782,405,105,-1.525982126,33.84719593,11.77089397,0.203795628,0.225764085,360.9769313,1.533259963,-1.671810486,41.12042349,0.023197882,0.192604493,-0.02902501
6/30/2014,EI,155,0,0,60,5,0,8.631384745,1265,0,-1.539527116,33.84563743,9.076207032,0.201201686,0.168125617,360.959549,5.84654288,-1.662739952,45.55214733,0.033291879,0.30960483,-0.030881831
7/1/2014,EI,310,0,0,15,10,0,11.94796907,1315,0,-1.531543469,33.82473218,20.24587528,0.192713942,0.111123754,360.4571635,3.913710039,-1.652522788,40.64738672,0.010055849,0.083569851,-0.032105165
7/2/2014,EI,75,0,0,85,140,0,8.890567338,1250,0,-1.54104956,33.8178,5.513284916,0.18815462,0.29375879,360.4714254,4.346554863,-1.66005432,38.02061479,0.003504393,0.010157876,-0.035884454
7/3/2014,EI,175,0,0,85,10,0,8.578182384,595,0,-1.552015288,33.81175068,17.90350531,0.185245239,0.195482463,360.3607788,4.000962342,-1.664479505,39.70894259,0,0,-0.04046807
7/4/2014,EI,195,0,0,45,20,0,8.911605625,1330,0,-1.56440406,33.80356522,12.57648571,0.182121151,0.239199642,360.362793,3.520959255,-1.676425326,40.05990539,0.005827945,0.03030597,-0.041734953
7/5/2014,EI,20,0,0,55,20,0,11.81235866,1320,0,-1.582202453,33.80924383,3.232323606,0.178318559,0.097891234,360.3206558,1.573886366,-1.676719603,43.572804,0.011693221,0.130690067,-0.042347444
7/6/2014,EI,115,0,0,65,10,0,11.86495299,1410,0,-1.573230015,33.80493859,8.056703705,0.174245077,0.244693639,359.9614283,3.651122017,-1.677292923,42.22998956,0.00524797,0.024900329,-0.040716777
7/7/2014,EI,60,10,0,5,0,0,7.879908958,1125,0,-1.581349687,33.81351634,1.772323441,0.174886407,0.314241937,359.6405334,2.95421563,-1.674940815,46.11347011,0.025540995,0.267690927,-0.038679095
7/8/2014,EI,0,0,0,165,0,0,3.712034398,990,0,-1.583892307,33.84007827,29.88061545,0.176374211,0.249285987,359.5993373,13.7500574,-1.682662001,54.31313979,0.087446974,0.435351987,-0.040590015
7/9/2014,EI,0,0,0,140,75,0,4.351918009,520,0,-1.593288521,33.86145227,12.49969304,0.175978084,0.140041833,359.8334045,31.1811012,-1.685622288,58.08544603,0.149789477,0.463379967,-0.039595659
7/10/2014,EI,10,0,0,140,0,0,8.333145208,645,0,-1.611029371,33.87090217,51.09229185,0.175230696,0.266558507,359.8552297,5.665141646,-1.693373988,58.92579476,0.152470473,0.454169916,-0.039688881
7/11/2014,EI,115,0,0,95,0,0,9.323725926,1050,0,-1.608497211,33.89204731,5.289340477,0.177526735,0.362119968,359.9378382,12.8912662,-1.692929292,61.30078895,0.186078709,0.46352711,-0.039461234
7/12/2014,EI,100,0,0,35,5,0,6.276206343,1265,0,-1.631663368,33.88029761,29.84750622,0.175914165,0.153185315,359.6987025,13.64044174,-1.684316536,47.64048567,0.170522444,0.430087543,-0.041229527
7/13/2014,EI,25,0,0,50,5,0,7.571470023,720,0,-1.651120231,33.85941399,49.11089292,0.171654883,0.173141133,359.6533076,9.532115854,-1.677103271,37.79063608,0.105438387,0.288032356,-0.04062041
7/14/2014,EI,30,10,0,55,0,0,4.087290833,1195,0,-1.650837712,33.85178441,39.16451183,0.171311814,0.275180696,360.1571859,8.917616017,-1.671784329,40.00213805,0.032135173,0.100471293,-0.041974473
7/15/2014,EI,40,0,0,30,35,0,6.674864329,1435,0,-1.649498382,33.85803005,22.81406866,0.175387776,0.415491293,360.8753738,3.372230293,-1.656801919,46.41756502,0.021606287,0.246927439,-0.041909542
7/16/2014,EI,0,0,0,270,0,0,0.36494881,1335,0,-1.634446658,33.88180169,13.60577931,0.179901021,0.368640192,361.3810476,10.13579569,-1.651075341,57.11866308,0.061001051,0.458355313,-0.041253097
7/17/2014,EI,30,10,0,35,0,0,3.989207176,615,0,-1.646071598,33.89227622,23.51106041,0.181081979,0.35469174,361.2857132,11.03440827,-1.648152103,58.35466257,0.081626931,0.468546315,-0.039750254
